,name,company,year,Price,kms_driven,fuel_type
2765,Captiva Chevrolet,Chevrolet,2017,565000000,26000,Xăng
2766,Vios Toyota,Toyota,2016,349000000,790000,Xăng
2767,Optima Kia,Kia,2020,625000000,420000,Xăng
2768,Aveo Chevrolet,Chevrolet,2012,155000000,12000,Xăng
2769,Sprinter Mercedes Benz,Mercedes Benz,2008,192000000,167000,Dầu
2770,Everest Ford,Ford,2009,345000000,139000,Xăng
2771,Innova Toyota,Toyota,2007,245000000,100000,Xăng
2772,Vios Toyota,Toyota,2011,255000000,180000,Xăng
2773,Crown Toyota,Toyota,1994,65000000,200000,Xăng
2774,Spark Chevrolet,Chevrolet,2014,198000000,62000,Xăng
2775,Land Cruiser Toyota,Toyota,2004,425000000,100000,Xăng
2776,Innova Toyota,Toyota,2016,473000000,68000,Xăng
2777,City Honda,Honda,2022,540000000,20000,Xăng
2778,Sorento Kia,Kia,2020,690000000,30061,Xăng
2779,Tucson Hyundai,Hyundai,2014,500000000,110000,Xăng
2780,Grand Starex Hyundai,Hyundai,2016,485000000,91000,Xăng
2781,ZS MG,MG,2020,460000000,39000,Xăng
2782,Grand i10 Hyundai,Hyundai,2015,168000000,90000,Xăng
2783,Ranger Ford,Ford,2018,639000000,58000,Dầu
2784,EcoSport Ford,Ford,2016,385000000,70000,Xăng
2785,Sorento Kia,Kia,2017,618000000,83000,Xăng
2786,Innova Toyota,Toyota,2014,306000000,93000,Xăng
2787,Ranger Ford,Ford,2018,650000000,106000,Dầu
2788,Camry Toyota,Toyota,2010,379000000,120000,Xăng
2789,Carens Kia,Kia,2010,250000000,107000,Xăng
2790,Lux A2.0 Vinfast,Vinfast,2021,635000000,20000,Xăng
2791,3 Mazda,Mazda,2016,430000000,86000,Xăng
2792,Carens Kia,Kia,2012,297000000,80000,Xăng
2793,Fortuner Toyota,Toyota,2020,799000000,48000,Dầu
2794,Escape Ford,Ford,2004,135000000,10000,Xăng
2795,5 MG,MG,2022,458000000,14000,Xăng
2796,BT 50 Mazda,Mazda,2018,455000000,49000,Dầu
2797,Innova Toyota,Toyota,2016,350000000,86000,Xăng
2798,Innova Toyota,Toyota,2006,202000000,156000,Xăng
2799,Innova Toyota,Toyota,2016,430000000,82000,Xăng
2800,Ranger Ford,Ford,2016,665000000,79000,Dầu
2801,Xpander Mitsubishi,Mitsubishi,2021,575000000,42000,Xăng
2802,Innova Toyota,Toyota,2015,376000000,98000,Xăng
2803,GL Class Mercedes Benz,Mercedes Benz,2008,850000000,14000,Dầu
2804,Jolie Mitsubishi,Mitsubishi,2003,125000000,258963,Xăng
2805,Innova Toyota,Toyota,2009,228000000,176444,Xăng
2806,Xpander Mitsubishi,Mitsubishi,2020,515000000,50000,Xăng
2807,Innova Toyota,Toyota,2020,569000000,61000,Xăng
2808,Albea Fiat,Fiat,2004,79000000,9999,Xăng
2809,Carnival Kia,Kia,2009,175000000,66666,Xăng
2810,Avante Hyundai,Hyundai,2011,325000000,101112,Xăng
2811,Cruze Chevrolet,Chevrolet,2016,280000000,68000,Xăng
2812,Everest Ford,Ford,2019,899000000,95000,Dầu
2813,Avante Hyundai,Hyundai,2012,248000000,118000,Xăng
2814,Matiz Daewoo,Daewoo,2003,49000000,5868,Xăng
2815,Ranger Ford,Ford,2016,443000000,65000,Dầu
2816,Triton Mitsubishi,Mitsubishi,2018,440000000,40000,Dầu
2817,Carnival Kia,Kia,2022,1490000000,23789,Dầu
2818,3 Mazda,Mazda,2015,410000000,80000,Xăng
2819,Rio Kia,Kia,2013,293000000,74000,Xăng
2820,Focus Ford,Ford,2012,295000000,85000,Xăng
2821,Camry Toyota,Toyota,2004,239000000,147000,Xăng
2822,Accord Honda,Honda,2010,360000000,60000,Xăng
2823,Morning Kia,Kia,2015,235000000,68,Xăng
2824,Forte Kia,Kia,2009,259000000,125000,Xăng
2825,Fortuner Toyota,Toyota,2009,325000000,123,Xăng
2826,Seltos Kia,Kia,2020,600000000,40000,Xăng
2827,Zace Toyota,Toyota,2004,138000000,123456,Xăng
2828,Sonet Kia,Kia,2022,595000000,12000,Xăng
2829,Ranger Ford,Ford,2017,550000000,93000,Dầu
2830,Fortuner Toyota,Toyota,2022,1090000000,1200,Dầu
2831,K3 Kia,Kia,2015,395000000,110000,Xăng
2832,City Honda,Honda,2017,395000000,80000,Xăng
2833,Vios Toyota,Toyota,2019,415000000,65000,Xăng
2834,Getz Hyundai,Hyundai,2009,152000000,123,Xăng
2835,K3 Kia,Kia,2015,340000000,1100,Xăng
2836,Morning Kia,Kia,2019,323000000,36,Xăng
2837,Cayenne Porsche,Porsche,2008,719000000,170000,Xăng
2838,C Class Mercedes Benz,Mercedes Benz,2004,152000000,100000,Xăng
2839,Ranger Ford,Ford,2009,235000000,6,Dầu
2840,Accent Hyundai,Hyundai,2020,425000000,56000,Xăng
2841,Rio Kia,Kia,2008,205000000,100000,Xăng
2842,S90 Volvo,Volvo,1998,160000000,70000,Xăng
2843,Spark Chevrolet,Chevrolet,2016,175000000,50000,Xăng
2844,Morning Kia,Kia,2019,325000000,50000,Xăng
2845,Gentra Daewoo,Daewoo,2009,129000000,5868,Xăng
2846,Teana Nissan,Nissan,2010,343000000,100000,Xăng
2847,EcoSport Ford,Ford,2017,419000000,79860,Xăng
2848,Colorado Chevrolet,Chevrolet,2018,385000000,50,Dầu
2849,X Terra Nissan,Nissan,2019,690000000,39000,Dầu
2850,Camry Toyota,Toyota,2019,870000000,58000,Xăng
2851,Morning Kia,Kia,2012,286000000,64000,Xăng
2852,Innova Toyota,Toyota,2018,619000000,52000,Xăng
2853,Grand i10 Hyundai,Hyundai,2017,268000000,68000,Xăng
2854,Camry Toyota,Toyota,2015,540000000,90000,Xăng
2855,E Class Mercedes Benz,Mercedes Benz,2019,1586000000,49000,Xăng
2856,Cerato Kia,Kia,2017,395000000,42,Xăng
2857,Everest Ford,Ford,2006,186000000,187000,Dầu
2858,3 Mazda,Mazda,2019,525000000,48,Xăng
2859,Kona Hyundai,Hyundai,2018,525000000,64000,Xăng
2860,Vios Toyota,Toyota,2019,420000000,68000,Xăng
2861,Innova Toyota,Toyota,2019,496000000,78000,Xăng
2862,Fortuner Toyota,Toyota,2016,575000000,150000,Xăng
2863,Xpander Mitsubishi,Mitsubishi,2019,525000000,26000,Xăng
2864,Civic Honda,Honda,2008,240000000,92000,Xăng
2865,Fortuner Toyota,Toyota,2022,938000000,38000,Xăng
2866,Forte Kia,Kia,2011,275000000,113000,Xăng
2867,Wigo Toyota,Toyota,2019,290000000,70000,Xăng
2868,Morning Kia,Kia,2018,245000000,80000,Xăng
2869,Fortuner Toyota,Toyota,2016,595000000,43000,Dầu
2870,Innova Toyota,Toyota,2017,450000000,86000,Xăng
2871,3 Mazda,Mazda,2017,429000000,70000,Xăng
2872,Picanto Kia,Kia,2013,239000000,71000,Xăng
2873,Zace Toyota,Toyota,2002,125000000,137000,Xăng
2874,Ranger Ford,Ford,2005,139000000,12345,Dầu
2875,Rush Toyota,Toyota,2020,575000000,33000,Xăng
2876,Hiace Toyota,Toyota,2006,135000000,12344,Dầu
2877,Xpander Mitsubishi,Mitsubishi,2021,575000000,23000,Xăng
2878,H 1 Hyundai,Hyundai,2008,498000000,150,Dầu
2879,BT 50 Mazda,Mazda,2016,390000000,150000,Dầu
2880,Captiva Chevrolet,Chevrolet,2007,220000000,102000,Xăng
2881,Wigo Toyota,Toyota,2018,255000000,100000,Xăng
2882,Tucson Hyundai,Hyundai,2019,830000000,20000,Dầu
2883,Carens Kia,Kia,2012,305000000,95000,Xăng
2884,Innova Toyota,Toyota,2016,355000000,90000,Xăng
2885,EcoSport Ford,Ford,2015,289000000,116000,Xăng
2886,Laser Ford,Ford,2001,105000000,200000,Xăng
2887,Cerato Kia,Kia,2018,465000000,7000,Xăng
2888,Forte Kia,Kia,2013,279000000,130000,Xăng
2889,Camry Toyota,Toyota,2007,335000000,119000,Xăng
2890,Fortuner Toyota,Toyota,2012,418000000,70000,Xăng
2891,Grandis Mitsubishi,Mitsubishi,2005,230000000,50000,Xăng
2892,Colorado Chevrolet,Chevrolet,2018,528000000,5,Dầu
2893,A8 Audi,Audi,2006,350000000,90000,Xăng
2894,Ranger Ford,Ford,2018,685000000,18,Dầu
2895,3 Series BMW,BMW,2005,195000000,104000,Xăng
2896,Innova Toyota,Toyota,2019,545000000,58000,Xăng
2897,Innova Toyota,Toyota,2015,380000000,80000,Xăng
2898,Innova Toyota,Toyota,2006,225000000,170000,Xăng
2899,Innova Toyota,Toyota,2018,490000000,86374,Xăng
2900,Vios Toyota,Toyota,2013,265000000,120000,Xăng
2901,Innova Toyota,Toyota,2015,367000000,87000,Xăng
2902,Triton Mitsubishi,Mitsubishi,2020,666000000,52000,Dầu
2903,Ranger Ford,Ford,2017,480000000,73000,Dầu
2904,Arena Proton,Proton,2007,79000000,39000,Xăng
2905,Morning Kia,Kia,2017,305000000,55000,Xăng
2906,Innova Toyota,Toyota,2009,325000000,110000,Xăng
2907,Gentra Daewoo,Daewoo,2010,110000000,18000,Xăng
2908,Mu X Isuzu,Isuzu,2016,545000000,80000,Dầu
2909,2 Mazda,Mazda,2017,425000000,27000,Xăng
2910,6 Mazda,Mazda,2016,474900000,75,Xăng
2911,Cerato Kia,Kia,2016,455000000,70000,Xăng
2912,Innova Toyota,Toyota,2016,440000000,79999,Xăng
2913,Sorento Kia,Kia,2017,675000000,87000,Dầu
2914,Rush Toyota,Toyota,2019,550000000,62000,Xăng
2915,Lanos Daewoo,Daewoo,2002,45000000,99999,Xăng
2916,Sprinter Mercedes Benz,Mercedes Benz,2008,198000000,215000,Dầu
2917,Cerato Kia,Kia,2010,315000000,120000,Xăng
2918,Carnival Kia,Kia,2021,1445000000,10000,Dầu
2919,Everest Ford,Ford,2007,256000000,128,Dầu
2920,Navara Nissan,Nissan,2021,850000000,10000,Dầu
2921,Captiva Chevrolet,Chevrolet,2009,249000000,80000,Dầu
2922,Fiesta Ford,Ford,2016,355000000,90000,Xăng
2923,CR V Honda,Honda,2007,318000000,96000,Xăng
2924,Grand i10 Hyundai,Hyundai,2016,335000000,11000,Xăng
2925,Morning Kia,Kia,2009,99000000,162526,Xăng
2926,Transit Ford,Ford,2009,225000000,310000,Dầu
2927,Innova Toyota,Toyota,2008,258000000,90000,Xăng
2928,Jolie Mitsubishi,Mitsubishi,2004,135000000,180000,Xăng
2929,Veloz Toyota,Toyota,2020,389000000,12000,Xăng
2930,Accent Hyundai,Hyundai,2022,490000000,41000,Xăng
2931,Sorento Kia,Kia,2014,550000000,65000,Xăng
2932,Pajero Mitsubishi,Mitsubishi,2007,199000000,100000,Xăng
2933,Yaris Toyota,Toyota,2017,498000000,30000,Xăng
2934,Sedona Kia,Kia,2019,875000000,52000,Dầu
2935,Brio Honda,Honda,2021,408000000,20000,Xăng
2936,Innova Toyota,Toyota,2008,175000000,300000,Xăng
2937,Cruze Chevrolet,Chevrolet,2010,280000000,68000,Xăng
2938,K3 Kia,Kia,2022,650000000,1000,Xăng
2939,Tucson Hyundai,Hyundai,2016,650000000,68000,Xăng
2940,E Class Mercedes Benz,Mercedes Benz,2019,1388000000,20000,Xăng
2941,Camry Toyota,Toyota,2003,240000000,180000,Xăng
2942,S Class Mercedes Benz,Mercedes Benz,2020,3290000000,45000,Xăng
2943,RX Lexus,Lexus,2006,485000000,94000,Xăng
2944,Rush Toyota,Toyota,2021,580000000,17000,Xăng
2945,Ciaz Suzuki,Suzuki,2019,368000000,39000,Xăng
2946,Morning Kia,Kia,2011,119000000,999,Xăng
2947,Innova Toyota,Toyota,2016,358000000,68000,Xăng
2948,Spark Chevrolet,Chevrolet,2018,205000000,65000,Xăng
2949,Innova Toyota,Toyota,2016,435000000,115000,Xăng
2950,Innova Toyota,Toyota,2019,585000000,60000,Xăng
2951,Focus Ford,Ford,2008,145000000,120000,Xăng
2952,Innova Toyota,Toyota,2016,37890000,104000,Xăng
2953,Innova Toyota,Toyota,2007,235000000,100000,Xăng
2954,Vios Toyota,Toyota,2018,375000000,99000,Xăng
2955,Accent Hyundai,Hyundai,2021,525000000,15000,Xăng
2956,Morning Kia,Kia,2015,179000000,9,Xăng
2957,Everest Ford,Ford,2005,187000000,79,Dầu
2958,Transit Ford,Ford,2015,460000000,196868,Dầu
2959,Innova Toyota,Toyota,2006,189000000,333000,Xăng
2960,Xpander Mitsubishi,Mitsubishi,2019,490000000,42000,Xăng
2961,Transit Ford,Ford,2022,795000000,20000,Dầu
2962,Everest Ford,Ford,2015,535000000,80000,Dầu
2963,Land Cruiser Prado Toyota,Toyota,2014,1199000000,65000,Xăng
2964,C Class Mercedes Benz,Mercedes Benz,2016,819000000,49000,Xăng
2965,Soluto Kia,Kia,2020,385000000,39000,Xăng
2966,Hilux Toyota,Toyota,2019,620000000,70000,Dầu
2967,Wigo Toyota,Toyota,2019,265300000,52000,Xăng
2968,Fadil Vinfast,Vinfast,2020,318000000,44000,Xăng
2969,Fortuner Toyota,Toyota,2019,865000000,700000,Xăng
2970,Vios Toyota,Toyota,2016,365000000,68000,Xăng
2971,3 Mazda,Mazda,2019,535000000,41000,Xăng
2972,Nubira Daewoo,Daewoo,2001,28868868,123456,Xăng
2973,Grand i10 Hyundai,Hyundai,2015,210000000,123,Xăng
2974,Corolla Toyota,Toyota,2021,42000000,180000,Xăng
2975,Camry Toyota,Toyota,2007,360000000,98000,Xăng
2976,Corolla Altis Toyota,Toyota,2009,288000000,200000,Xăng
2977,RX Lexus,Lexus,2009,830000000,90000,Xăng
2978,Escape Ford,Ford,2010,235000000,17000,Xăng
2979,City Honda,Honda,2017,360000000,90000,Xăng
2980,Avante Hyundai,Hyundai,2011,315000000,100000,Xăng
2981,Fiesta Ford,Ford,2011,260000000,36000,Xăng
2982,Scirocco Volkswagen,Volkswagen,2012,429000000,120000,Xăng
2983,Morning Kia,Kia,2009,169000000,130000,Xăng
2984,Morning Kia,Kia,2005,89000000,130000,Xăng
2985,BT 50 Mazda,Mazda,2016,395000000,75000,Dầu
2986,Sedona Kia,Kia,2015,580000000,70000,Xăng
2987,3 Mazda,Mazda,2016,435000000,50000,Xăng
2988,Grand Starex Hyundai,Hyundai,2017,695000000,110000,Dầu
2989,Morning Kia,Kia,2017,295000000,51000,Xăng
2990,Teana Nissan,Nissan,2010,389000000,90000,Xăng
2991,Cruze Chevrolet,Chevrolet,2016,350000000,95000,Xăng
2992,Vios Toyota,Toyota,2015,280000000,13000,Xăng
2993,Innova Toyota,Toyota,2018,585000000,43000,Xăng
2994,Koleos Renault,Renault,2012,325000000,10000,Xăng
2995,Flying Spur Bentley,Bentley,2021,19900000000,12000,Xăng
2996,CX 5 Mazda,Mazda,2014,490000000,91000,Xăng
2997,Santa Fe Hyundai,Hyundai,2019,850000000,47000,Dầu
2998,Q7 Audi,Audi,2013,1080000000,42000,Xăng
2999,GLK Class Mercedes Benz,Mercedes Benz,2015,700000000,109999,Xăng
3000,Morning Kia,Kia,2015,195000000,120000,Xăng
3001,Forte Kia,Kia,2012,250000000,115000,Xăng
3002,Sedona Kia,Kia,2020,975000000,65000,Dầu
3003,Cerato Kia,Kia,2020,540000000,37000,Xăng
3004,X1 BMW,BMW,2010,360000000,11000,Xăng
3005,Camry Toyota,Toyota,2013,485000000,90000,Xăng
3006,X2 BMW,BMW,2021,1070000000,40000,Xăng
3007,Ranger Ford,Ford,2013,415000000,25639,Dầu
3008,Morning Kia,Kia,2022,386000000,5000,Xăng
3009,E Class Mercedes Benz,Mercedes Benz,2016,999000000,73000,Xăng
3010,Vios Toyota,Toyota,2020,485000000,15000,Xăng
3011,Everest Ford,Ford,2019,935000000,58000,Dầu
3012,C Class Mercedes Benz,Mercedes Benz,2001,108000000,200000,Xăng
3013,Grand Starex Hyundai,Hyundai,2013,415000000,1,Xăng
3014,3 Mazda,Mazda,2019,525000000,31000,Xăng
3015,Ranger Ford,Ford,2016,480000000,79000,Dầu
3016,Accent Hyundai,Hyundai,2019,375000000,60000,Xăng
3017,Fiesta Ford,Ford,2011,260000000,37000,Xăng
3018,CX 8 Mazda,Mazda,2019,760000000,65000,Xăng
3019,XL 7 Suzuki,Suzuki,2020,538000000,12000,Xăng
3020,Seltos Kia,Kia,2020,599000000,40000,Xăng
3021,Morning Kia,Kia,2018,223000000,56000,Xăng
3022,EcoSport Ford,Ford,2020,455000000,19000,Xăng
3023,Grand i10 Hyundai,Hyundai,2014,270000000,40000,Xăng
3024,Carnival Kia,Kia,2021,1399000000,10000,Dầu
3025,Ranger Ford,Ford,2018,750000000,24135,Dầu
3026,Innova Toyota,Toyota,2022,820000000,6000,Xăng
3027,GLC Class Mercedes Benz,Mercedes Benz,2017,1239000000,58000,Xăng
3028,Vios Toyota,Toyota,2017,355000000,120000,Xăng
3029,Accent Hyundai,Hyundai,2021,455000000,21000,Xăng
3030,NPR Isuzu,Isuzu,2004,95000000,10000,Dầu
3031,Innova Toyota,Toyota,2018,545000000,110000,Xăng
3032,Camry Toyota,Toyota,2002,250000000,120000,Xăng
3033,Ranger Ford,Ford,2019,650000000,31000,Dầu
3034,Innova Toyota,Toyota,2010,295000000,75000,Xăng
3035,Jazz Honda,Honda,2019,448000000,42000,Xăng
3036,Beijing X7 Baic,Baic,2021,626000000,50000,Xăng
3037,Morning Kia,Kia,2017,242000000,60000,Xăng
3038,C Class Mercedes Benz,Mercedes Benz,2018,1299000000,26000,Xăng
3039,Tucson Hyundai,Hyundai,2022,938000000,2600,Xăng
3040,Santa Fe Hyundai,Hyundai,2014,648000000,7900,Xăng
3041,Cerato Koup Kia,Kia,2014,488000000,22000,Xăng
3042,Fiesta Ford,Ford,2014,318000000,77000,Xăng
3043,Forte Kia,Kia,2009,308000000,66000,Xăng
3044,GLC Mercedes Benz,Mercedes Benz,2022,1899000000,5000,Xăng
3045,Vios Toyota,Toyota,2022,539000000,44000,Xăng
3046,Camry Toyota,Toyota,2019,850000000,20100,Xăng
3047,Spark Chevrolet,Chevrolet,2017,165000000,50000,Xăng
3048,GLC Mercedes Benz,Mercedes Benz,2019,1379000000,43123,Xăng
3049,Camry Toyota,Toyota,2001,178000000,200000,Xăng
3050,Elantra Hyundai,Hyundai,2020,435000000,42000,Xăng
3051,Yaris Toyota,Toyota,2010,289000000,6789,Xăng
3052,Kona Hyundai,Hyundai,2019,575000000,29000,Xăng
3053,3 Mazda,Mazda,2020,568000000,28000,Xăng
3054,Getz Hyundai,Hyundai,2007,179000000,160000,Xăng
3055,Transit Ford,Ford,2017,515000000,160000,Dầu
3056,Cruze Chevrolet,Chevrolet,2013,205000000,68000,Xăng
3057,A Class Mercedes Benz,Mercedes Benz,2019,1279000000,20000,Xăng
3058,Innova Toyota,Toyota,2016,34900000,59999,Xăng
3059,Elantra Hyundai,Hyundai,2021,569000000,9439,Dầu
3060,Grand i10 Hyundai,Hyundai,2018,260000000,12000,Xăng
3061,Vios Toyota,Toyota,2020,479000000,38000,Xăng
3062,Fiesta Ford,Ford,2011,235000000,140000,Xăng
3063,BT 50 Mazda,Mazda,2015,375000000,95000,Dầu
3064,City Honda,Honda,2017,375000000,12,Xăng
3065,Lanos Daewoo,Daewoo,2001,24000000,50000,Xăng
3066,Vios Toyota,Toyota,2019,460000000,30700,Xăng
3067,Vios Toyota,Toyota,2020,392000000,42000,Xăng
3068,CX 5 Mazda,Mazda,2016,539000000,56000,Xăng
3069,Corolla Cross Toyota,Toyota,2020,850000000,20000,Xăng
3070,Morning Kia,Kia,2009,178000000,120,Xăng
3071,Morning Kia,Kia,2010,188000000,55000,Xăng
3072,3 Mazda,Mazda,2021,610000000,42136,Xăng
3073,GLC Class Mercedes Benz,Mercedes Benz,2021,1890000000,20000,Xăng
3074,Morning Kia,Kia,2013,18666666,60000,Xăng
3075,Rush Toyota,Toyota,2020,521000000,13000,Xăng
3076,Xpander Mitsubishi,Mitsubishi,2021,560000000,56000,Xăng
3077,EcoSport Ford,Ford,2019,450000000,70000,Xăng
3078,3 Mazda,Mazda,2019,495000000,30000,Xăng
3079,3 Series BMW,BMW,2003,175000000,187000,Xăng
3080,Matiz Daewoo,Daewoo,2008,51000000,2000,Xăng
3081,Xpander Mitsubishi,Mitsubishi,2019,506000000,56000,Xăng
3082,Transit Ford,Ford,2017,520000000,135000,Dầu
3083,Camry Toyota,Toyota,2019,758000000,52000,Xăng
3084,2 Mazda,Mazda,2019,415000000,26000,Xăng
3085,Civic Honda,Honda,2008,250000000,110000,Xăng
3086,X6 BMW,BMW,2016,1759000000,5000,Xăng
3087,Fortuner Toyota,Toyota,2009,435000000,90000,Dầu
3088,Yaris Toyota,Toyota,2012,310000000,95000,Xăng
3089,Vios Toyota,Toyota,2020,415000000,69300,Xăng
3090,Transit Ford,Ford,2018,580000000,140000,Dầu
3091,Genesis Hyundai,Hyundai,2013,650000000,40000,Xăng
3092,CD5 Kia,Kia,2001,27000000,333,Xăng
3093,Morning Kia,Kia,2011,115000000,66666,Xăng
3094,GLC Mercedes Benz,Mercedes Benz,2021,1568000000,14000,Xăng
3095,Everest Ford,Ford,2019,799000000,110000,Dầu
3096,Lacetti Daewoo,Daewoo,2013,179000000,100000,Xăng
3097,EcoSport Ford,Ford,2016,375000000,62000,Xăng
3098,Morning Kia,Kia,2017,169000000,1111,Xăng
3099,EcoSport Ford,Ford,2016,345000000,70000,Xăng
3100,Innova Toyota,Toyota,2016,358000000,65158,Xăng
3101,Cerato Kia,Kia,2012,335000000,111111,Xăng
3102,Fadil Vinfast,Vinfast,2020,335000000,46000,Xăng
3103,Innova Toyota,Toyota,2014,365000000,95000,Xăng
3104,Escape Ford,Ford,2013,328000000,82000,Xăng
3105,Vivant Chevrolet,Chevrolet,2008,175000000,120000,Xăng
3106,Santa Fe Hyundai,Hyundai,2018,779000000,63789,Xăng
3107,Innova Toyota,Toyota,2008,235000000,250000,Xăng
3108,Territory Ford,Ford,2023,929000000,2000,Xăng
3109,EcoSport Ford,Ford,2018,450000000,63000,Xăng
3110,Cerato Kia,Kia,2022,556000000,14000,Xăng
3111,Vios Toyota,Toyota,2017,379000000,68000,Xăng
3112,Cerato Kia,Kia,2021,528000000,31000,Xăng
3113,Innova Toyota,Toyota,2017,600000000,63800,Xăng
3114,Spectra Kia,Kia,2004,77000000,165000,Xăng
3115,Cerato Kia,Kia,2011,300000000,18,Xăng
3116,NMR Isuzu,Isuzu,2017,430000000,100000,Dầu
3117,Accent Hyundai,Hyundai,2018,330000000,52000,Xăng
3118,A5 Audi,Audi,2018,2450000000,15,Xăng
3119,Elantra Hyundai,Hyundai,2013,360000000,60000,Xăng
3120,C Class Mercedes Benz,Mercedes Benz,2012,405000000,120000,Xăng
3121,Forte Kia,Kia,2013,328000000,89000,Xăng
3122,Accent Hyundai,Hyundai,2013,315000000,92000,Xăng
3123,C Class Mercedes Benz,Mercedes Benz,2009,310000000,11000,Xăng
3124,Corolla Altis Toyota,Toyota,2019,610000000,26900,Xăng
3125,Civic Honda,Honda,2012,246000000,99000,Xăng
3126,Morning Kia,Kia,2022,399000000,14000,Xăng
3127,Camry Toyota,Toyota,2015,699000000,74000,Xăng
3128,Camry Toyota,Toyota,2013,580000000,93000,Xăng
3129,Q5 Audi,Audi,2014,695000000,63000,Xăng
3130,City Honda,Honda,2018,420000000,84000,Xăng
3131,Lux SA2.0 Vinfast,Vinfast,2020,880000000,22000,Xăng
3132,RX Lexus,Lexus,2019,3300000000,16000,Xăng
3133,K3 Kia,Kia,2015,376000000,86000,Xăng
3134,Santa Fe Hyundai,Hyundai,2009,468000000,120000,Dầu
3135,Cerato Kia,Kia,2018,455000000,80000,Xăng
3136,Innova Toyota,Toyota,2016,520000000,53400,Xăng
3137,Land Cruiser Toyota,Toyota,1992,210000000,200000,Xăng
3138,Cerato Kia,Kia,2019,400000000,170000,Xăng
3139,Elantra Hyundai,Hyundai,2021,565000000,13000,Xăng
3140,Innova Toyota,Toyota,2017,480000000,39000,Xăng
3141,Civic Honda,Honda,2007,295000000,90000,Xăng
3142,Triton Mitsubishi,Mitsubishi,2010,270000000,150000,Dầu
3143,CR V Honda,Honda,2010,425000000,70000,Xăng
3144,Vios Toyota,Toyota,2021,409000000,25000,Xăng
3145,2 Mazda,Mazda,2019,438000000,20000,Xăng
3146,Morning Kia,Kia,2016,210000000,70000,Xăng
3147,GLC Mercedes Benz,Mercedes Benz,2018,1299000000,40000,Xăng
3148,Rondo Kia,Kia,2017,408000000,48000,Xăng
3149,Vios Toyota,Toyota,2016,315000000,86000,Xăng
3150,Xpander Mitsubishi,Mitsubishi,2019,550000000,41000,Xăng
3151,Innova Toyota,Toyota,2020,640000000,47300,Xăng
3152,Vios Toyota,Toyota,2012,240000000,130000,Xăng
3153,Xpander Mitsubishi,Mitsubishi,2020,522000000,53000,Xăng
3154,Fortuner Toyota,Toyota,2019,860000000,29000,Dầu
3155,GLC Class Mercedes Benz,Mercedes Benz,2017,1130000000,40000,Xăng
3156,Civic Honda,Honda,2011,348000000,96000,Xăng
3157,Lux SA2.0 Vinfast,Vinfast,2019,730000000,48000,Xăng
3158,Fortuner Toyota,Toyota,2015,568000000,50000,Xăng
3159,Q5 Audi,Audi,2012,545000000,120000,Xăng
3160,Captiva Chevrolet,Chevrolet,2011,335000000,70000,Xăng
3161,Fortuner Toyota,Toyota,2016,715000000,12000,Xăng
3162,Morning Kia,Kia,2011,256000000,82000,Xăng
3163,Ranger Ford,Ford,2021,670000000,30000,Dầu
3164,X6 BMW,BMW,2016,1759000000,5000,Xăng
3165,Kona Hyundai,Hyundai,2018,538000000,51000,Xăng
3166,Corolla Altis Toyota,Toyota,2011,300000000,80000,Xăng
3167,Innova Toyota,Toyota,2018,580000000,81000,Xăng
3168,Elantra Hyundai,Hyundai,2019,590000000,39000,Xăng
3169,Innova Toyota,Toyota,2011,258000000,92000,Xăng
3170,Tucson Hyundai,Hyundai,2018,15000000,50000,Xăng
3171,Seltos Kia,Kia,2022,685000000,8800,Xăng
