Price,company,Field2_links,name,Field3_links,year,kms_driven,Field6,transmission,fuel_type,Field9,Field10,Field11,Field12,Field13,Field14
670.000.000 đ,Mercedes Benz,https://xe.chotot.com/mua-ban-oto-mercedes-benz-sdcb16,CLA Class,https://xe.chotot.com/mua-ban-oto-mercedes-benz-cla-class-sdcb16cm441,2015,58000,Đã sử dụng,Tự động,Xăng,Nước khác,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
570.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Outlander,https://xe.chotot.com/mua-ban-oto-mitsubishi-outlander-sdcb18cm495,2016,118000,Đã sử dụng,Tự động,Xăng,Nhật Bản,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
490.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Innova,https://xe.chotot.com/mua-ban-oto-toyota-innova-sdcb2cm71,2018,72000,Đã sử dụng,Số sàn,Xăng,Minivan (MPV),8,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
106.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Mondeo,https://xe.chotot.com/mua-ban-oto-ford-mondeo-sdcb3cm140,2003,25000,Đã sử dụng,Tự động,Xăng,Sedan,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
838.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Everest,https://xe.chotot.com/mua-ban-oto-ford-everest-sdcb3cm125,2020,50300,Đã sử dụng,Tự động,Dầu,Nước khác,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
250.000.000 đ,Luxgen,https://xe.chotot.com/mua-ban-oto-luxgen-sdcb54,5,https://xe.chotot.com/mua-ban-oto-luxgen-5-sdcb54cm859,2017,172000,Đã sử dụng,Tự động,Xăng,Đài Loan,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
389.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Cerato,https://xe.chotot.com/mua-ban-oto-kia-cerato-sdcb1cm6,2018,70000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
535.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Rush,https://xe.chotot.com/mua-ban-oto-toyota-rush-sdcb2cm1078,2020,53000,Đã sử dụng,Tự động,Xăng,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
635.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Seltos,https://xe.chotot.com/mua-ban-oto-kia-seltos-sdcb1cm1098,2021,350000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
425.000.000 đ,Honda,https://xe.chotot.com/mua-ban-oto-honda-sdcb6,CR V,https://xe.chotot.com/mua-ban-oto-honda-cr-v-sdcb6cm243,2012,70000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
120.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Escape,https://xe.chotot.com/mua-ban-oto-ford-escape-sdcb3cm122,2004,150000,Đã sử dụng,Tự động,Xăng,Mỹ,Kiểu dáng khác,5,Bảo hành hãng,> 1 tấn,> 2 tấn
555.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Ranger,https://xe.chotot.com/mua-ban-oto-ford-ranger-sdcb3cm145,2015,910000,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
555.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Rondo,https://xe.chotot.com/mua-ban-oto-kia-rondo-sdcb1cm32,2020,40000,Đã sử dụng,Tự động,Xăng,Việt Nam,Minivan (MPV),7,Bảo hành hãng,> 1 tấn,> 2 tấn
519.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Accent,https://xe.chotot.com/mua-ban-oto-hyundai-accent-sdcb5cm187,2022,10000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
62.000.000 đ,Daewoo,https://xe.chotot.com/mua-ban-oto-daewoo-sdcb10,Nubira,https://xe.chotot.com/mua-ban-oto-daewoo-nubira-sdcb10cm364,2003,60000,Đã sử dụng,Số sàn,Xăng,Hàn Quốc,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
855.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Fortuner,https://xe.chotot.com/mua-ban-oto-toyota-fortuner-sdcb2cm67,2019,45000,Đã sử dụng,Tự động,Xăng,Nước khác,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
410.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2020,25000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
125.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2006,268000,Đã sử dụng,Số sàn,Xăng,Nhật Bản,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
210.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Grand i10,https://xe.chotot.com/mua-ban-oto-hyundai-grand-i10-sdcb5cm210,2016,210000,Đã sử dụng,Số sàn,Xăng,Ấn Độ,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
515.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Kona,https://xe.chotot.com/mua-ban-oto-hyundai-kona-sdcb5cm1079,2018,60000,Đã sử dụng,Tự động,Xăng,Việt Nam,5,Bảo hành hãng,> 1 tấn,> 2 tấn,
570.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Fortuner,https://xe.chotot.com/mua-ban-oto-toyota-fortuner-sdcb2cm67,2016,132000,Đã sử dụng,Số sàn,Dầu,SUV / Cross over,7,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
580.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Kona,https://xe.chotot.com/mua-ban-oto-hyundai-kona-sdcb5cm1079,2021,13000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
1.046.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Sorento,https://xe.chotot.com/mua-ban-oto-kia-sorento-sdcb1cm35,2021,39000,Đã sử dụng,Tự động,Dầu,Việt Nam,SUV / Cross over,6,Bảo hành hãng,> 1 tấn,> 2 tấn
518.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,EcoSport,https://xe.chotot.com/mua-ban-oto-ford-ecosport-sdcb3cm120,2020,21000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
238.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Grand i10,https://xe.chotot.com/mua-ban-oto-hyundai-grand-i10-sdcb5cm210,2017,Đã sử dụng,Số sàn,Xăng,Hatchback,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,
309.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Morning,https://xe.chotot.com/mua-ban-oto-kia-morning-sdcb1cm21,2019,25000,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
782.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Tucson,https://xe.chotot.com/mua-ban-oto-hyundai-tucson-sdcb5cm229,2019,31000,Đã sử dụng,Tự động,Dầu,SUV / Cross over,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
470.000.000 đ,Honda,https://xe.chotot.com/mua-ban-oto-honda-sdcb6,Dòng khác,https://xe.chotot.com/mua-ban-oto-honda-dong-khac-sdcb6cm266,2007,49000,Đã sử dụng,Tự động,Xăng,Mỹ,Bảo hành hãng,> 1 tấn,> 2 tấn,,
488.000.000 đ,Honda,https://xe.chotot.com/mua-ban-oto-honda-sdcb6,City,https://xe.chotot.com/mua-ban-oto-honda-city-sdcb6cm240,2020,64000,Đã sử dụng,Tự động,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
230.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Everest,https://xe.chotot.com/mua-ban-oto-ford-everest-sdcb3cm125,2008,178686,Đã sử dụng,Số sàn,Dầu,Việt Nam,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
479.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2020,47000,Đã sử dụng,Tự động,Xăng,Sedan,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
410.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Elantra,https://xe.chotot.com/mua-ban-oto-hyundai-elantra-sdcb5cm196,2019,45,Đã sử dụng,Số sàn,Xăng,Hàn Quốc,5,Bảo hành hãng,> 1 tấn,> 2 tấn,
298.000.000 đ,Suzuki,https://xe.chotot.com/mua-ban-oto-suzuki-sdcb22,Swift,https://xe.chotot.com/mua-ban-oto-suzuki-swift-sdcb22cm606,2014,80000,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
525.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Camry,https://xe.chotot.com/mua-ban-oto-toyota-camry-sdcb2cm54,2014,89000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
525.000.000 đ,Nissan,https://xe.chotot.com/mua-ban-oto-nissan-sdcb19,Navara,https://xe.chotot.com/mua-ban-oto-nissan-navara-sdcb19cm533,2016,80000,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
285.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2014,89000,Đã sử dụng,Số sàn,Xăng,Nhật Bản,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
228.000.000 đ,Suzuki,https://xe.chotot.com/mua-ban-oto-suzuki-sdcb22,Celerio,https://xe.chotot.com/mua-ban-oto-suzuki-celerio-sdcb22cm1030,2018,66000,Đã sử dụng,Số sàn,Xăng,Thái Lan,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
73.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,626,https://xe.chotot.com/mua-ban-oto-mazda-626-sdcb7cm273,1998,21,Đã sử dụng,Số sàn,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
435.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Triton,https://xe.chotot.com/mua-ban-oto-mitsubishi-triton-sdcb18cm502,2018,70000,Đã sử dụng,Tự động,Dầu,Pick-up (bán tải),Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,
530.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Kona,https://xe.chotot.com/mua-ban-oto-hyundai-kona-sdcb5cm1079,2018,50000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
385.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Cerato,https://xe.chotot.com/mua-ban-oto-kia-cerato-sdcb1cm6,2018,55000,Đã sử dụng,Số sàn,Xăng,Sedan,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
1.169.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Santa Fe,https://xe.chotot.com/mua-ban-oto-hyundai-santa-fe-sdcb5cm223,2022,16389,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
640.000.000 đ,Mercedes Benz,https://xe.chotot.com/mua-ban-oto-mercedes-benz-sdcb16,GL Class,https://xe.chotot.com/mua-ban-oto-mercedes-benz-gl-class-sdcb16cm446,2008,103000,Đã sử dụng,Tự động,Xăng,Đức,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
270.000.000 đ,Suzuki,https://xe.chotot.com/mua-ban-oto-suzuki-sdcb22,Celerio,https://xe.chotot.com/mua-ban-oto-suzuki-celerio-sdcb22cm1030,2018,60000,Đã sử dụng,Tự động,Xăng,Nhật Bản,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
145.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Escape,https://xe.chotot.com/mua-ban-oto-ford-escape-sdcb3cm122,2003,20000,Đã sử dụng,Số sàn,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
60.000.000 đ,Changan,https://xe.chotot.com/mua-ban-oto-changan-sdcb34,Dòng khác,https://xe.chotot.com/mua-ban-oto-changan-dong-khac-sdcb34cm737,2009,50000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Kiểu dáng khác,7,Bảo hành hãng,> 1 tấn,> 2 tấn
380.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Ranger,https://xe.chotot.com/mua-ban-oto-ford-ranger-sdcb3cm145,2017,91429,Đã sử dụng,Tự động,Dầu,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
238.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Morning,https://xe.chotot.com/mua-ban-oto-kia-morning-sdcb1cm21,2019,45055,Đã sử dụng,Số sàn,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
725.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Tucson,https://xe.chotot.com/mua-ban-oto-hyundai-tucson-sdcb5cm229,2019,59000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
485.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Fortuner,https://xe.chotot.com/mua-ban-oto-toyota-fortuner-sdcb2cm67,2012,1180,Đã sử dụng,Số sàn,Dầu,SUV / Cross over,7,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
575.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Xpander,https://xe.chotot.com/mua-ban-oto-mitsubishi-xpander-sdcb18cm992,2021,42000,Đã sử dụng,Tự động,Xăng,Nước khác,Minivan (MPV),7,Bảo hành hãng,> 1 tấn,> 2 tấn
535.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Corolla Altis,https://xe.chotot.com/mua-ban-oto-toyota-corolla-altis-sdcb2cm60,2018,69000,Đã sử dụng,Tự động,Xăng,Nhật Bản,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
1.450.000.000 đ,Mercedes Benz,https://xe.chotot.com/mua-ban-oto-mercedes-benz-sdcb16,GLC,https://xe.chotot.com/mua-ban-oto-mercedes-benz-glc-sdcb16cm448,2019,34000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
125.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Morning,https://xe.chotot.com/mua-ban-oto-kia-morning-sdcb1cm21,2010,1000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
475.000.000 đ,Nissan,https://xe.chotot.com/mua-ban-oto-nissan-sdcb19,Navara,https://xe.chotot.com/mua-ban-oto-nissan-navara-sdcb19cm533,2019,55000,Đã sử dụng,Tự động,Dầu,Pick-up (bán tải),5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
220.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,6,https://xe.chotot.com/mua-ban-oto-mazda-6-sdcb7cm272,2006,13696,Đã sử dụng,Tự động,Xăng,Nhật Bản,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
470.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Pajero Sport,https://xe.chotot.com/mua-ban-oto-mitsubishi-pajero-sport-sdcb18cm1070,2015,68678,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
552.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Ranger,https://xe.chotot.com/mua-ban-oto-ford-ranger-sdcb3cm145,2022,7000,Đã sử dụng,Tự động,Xăng,Việt Nam,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
239.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Avante,https://xe.chotot.com/mua-ban-oto-hyundai-avante-sdcb5cm189,2013,99186,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
550.000.000 đ,Nissan,https://xe.chotot.com/mua-ban-oto-nissan-sdcb19,Navara,https://xe.chotot.com/mua-ban-oto-nissan-navara-sdcb19cm533,2020,9000,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
315.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Grand i10,https://xe.chotot.com/mua-ban-oto-hyundai-grand-i10-sdcb5cm210,2018,55000,Đã sử dụng,Số sàn,Xăng,Hàn Quốc,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
535.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Cerato,https://xe.chotot.com/mua-ban-oto-kia-cerato-sdcb1cm6,2020,67000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
395.000.000 đ,Honda,https://xe.chotot.com/mua-ban-oto-honda-sdcb6,Brio,https://xe.chotot.com/mua-ban-oto-honda-brio-sdcb6cm1085,2020,45666,Đã sử dụng,Tự động,Xăng,Nước khác,Hatchback,5,Bảo hành hãng,> 1 tấn,> 2 tấn
330.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Grandis,https://xe.chotot.com/mua-ban-oto-mitsubishi-grandis-sdcb18cm481,2008,100000,Đã sử dụng,Tự động,Xăng,Việt Nam,Minivan (MPV),5,Bảo hành hãng,> 1 tấn,> 2 tấn
479.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2020,29000,Đã sử dụng,5,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
450.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Vios,https://xe.chotot.com/mua-ban-oto-toyota-vios-sdcb2cm101,2022,12000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
205.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Grandis,https://xe.chotot.com/mua-ban-oto-mitsubishi-grandis-sdcb18cm481,2006,112000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
450.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Fortuner,https://xe.chotot.com/mua-ban-oto-toyota-fortuner-sdcb2cm67,2012,110000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
165.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Innova,https://xe.chotot.com/mua-ban-oto-toyota-innova-sdcb2cm71,2006,12345,Đã sử dụng,Số sàn,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
500.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Ranger,https://xe.chotot.com/mua-ban-oto-ford-ranger-sdcb3cm145,2018,90000,Đã sử dụng,Số sàn,Dầu,Thái Lan,Pick-up (bán tải),5,Bảo hành hãng,> 1 tấn,> 2 tấn
319.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Innova,https://xe.chotot.com/mua-ban-oto-toyota-innova-sdcb2cm71,2006,79,Đã sử dụng,Tự động,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
525.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Yaris,https://xe.chotot.com/mua-ban-oto-toyota-yaris-sdcb2cm105,2019,45000,Đã sử dụng,Tự động,Xăng,Hatchback,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
420.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Elantra,https://xe.chotot.com/mua-ban-oto-hyundai-elantra-sdcb5cm196,2016,78000,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
555.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Cerato,https://xe.chotot.com/mua-ban-oto-kia-cerato-sdcb1cm6,2020,30000,Đã sử dụng,Tự động,Xăng,Sedan,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
395.000.000 đ,Hyundai,https://xe.chotot.com/mua-ban-oto-hyundai-sdcb5,Accent,https://xe.chotot.com/mua-ban-oto-hyundai-accent-sdcb5cm187,2020,27000,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
389.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,2,https://xe.chotot.com/mua-ban-oto-mazda-2-sdcb7cm267,2018,45000,Đã sử dụng,Tự động,Xăng,Nhật Bản,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
420.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,3,https://xe.chotot.com/mua-ban-oto-mazda-3-sdcb7cm268,2016,68000,Đã sử dụng,Tự động,Xăng,Hatchback,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
255.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Grandis,https://xe.chotot.com/mua-ban-oto-mitsubishi-grandis-sdcb18cm481,2005,158000,Đã sử dụng,Tự động,Xăng,Minivan (MPV),5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
113.000.000 đ,Ford,https://xe.chotot.com/mua-ban-oto-ford-sdcb3,Escape,https://xe.chotot.com/mua-ban-oto-ford-escape-sdcb3cm122,2003,256789,Đã sử dụng,Số sàn,Xăng,Việt Nam,SUV / Cross over,5,Bảo hành hãng,> 1 tấn,> 2 tấn
690.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Xpander,https://xe.chotot.com/mua-ban-oto-mitsubishi-xpander-sdcb18cm992,2022,228,Đã sử dụng,Tự động,Xăng,SUV / Cross over,7,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
525.000.000 đ,Mitsubishi,https://xe.chotot.com/mua-ban-oto-mitsubishi-sdcb18,Pajero Sport,https://xe.chotot.com/mua-ban-oto-mitsubishi-pajero-sport-sdcb18cm1070,2016,80000,Đã sử dụng,Tự động,Xăng,Nước khác,SUV / Cross over,8,Bảo hành hãng,> 1 tấn,> 2 tấn
530.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,3,https://xe.chotot.com/mua-ban-oto-mazda-3-sdcb7cm268,2019,58368,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
616.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Camry,https://xe.chotot.com/mua-ban-oto-toyota-camry-sdcb2cm54,2015,80000,Đã sử dụng,Tự động,Xăng,Sedan,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
245.000.000 đ,Chevrolet,https://xe.chotot.com/mua-ban-oto-chevrolet-sdcb4,Cruze,https://xe.chotot.com/mua-ban-oto-chevrolet-cruze-sdcb4cm164,2013,78000,Đã sử dụng,Số sàn,Xăng,Mỹ,Sedan,5,Bảo hành hãng,> 1 tấn,> 2 tấn
420.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,2,https://xe.chotot.com/mua-ban-oto-mazda-2-sdcb7cm267,2022,5000,Đã sử dụng,Tự động,Xăng,Sedan,2,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn
195.000.000 đ,Toyota,https://xe.chotot.com/mua-ban-oto-toyota-sdcb2,Cressida,https://xe.chotot.com/mua-ban-oto-toyota-cressida-sdcb2cm62,1995,900000,Đã sử dụng,Tự động,Xăng,Nhật Bản,4,Bảo hành hãng,> 1 tấn,> 2 tấn,
1.075.000.000 đ,Kia,https://xe.chotot.com/mua-ban-oto-kia-sdcb1,Sorento,https://xe.chotot.com/mua-ban-oto-kia-sorento-sdcb1cm35,2022,3000,Đã sử dụng,Tự động,Dầu,Việt Nam,SUV / Cross over,9,Bảo hành hãng,> 1 tấn,> 2 tấn
205.000.000 đ,Chevrolet,https://xe.chotot.com/mua-ban-oto-chevrolet-sdcb4,Captiva,https://xe.chotot.com/mua-ban-oto-chevrolet-captiva-sdcb4cm158,2008,91000,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV / Cross over,7,Bảo hành hãng,> 1 tấn,> 2 tấn
205.000.000 đ,Chevrolet,https://xe.chotot.com/mua-ban-oto-chevrolet-sdcb4,Spark,https://xe.chotot.com/mua-ban-oto-chevrolet-spark-sdcb4cm179,2013,59000,Đã sử dụng,Tự động,Xăng,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,,
515.000.000 đ,Mazda,https://xe.chotot.com/mua-ban-oto-mazda-sdcb7,6,https://xe.chotot.com/mua-ban-oto-mazda-6-sdcb7cm272,2016,68000,Đã sử dụng,Tự động,Xăng,5,Đang cập nhật,Bảo hành hãng,> 1 tấn,> 2 tấn,
